Unnamed: 0,Coluna_0,Coluna_1,Coluna_2,Coluna_3,Coluna_4,Coluna_5,Coluna_7,Coluna_8,Coluna_11,Coluna_12
21847,2017,3,8,19,18,56,-19.72672,-44.08899,0,-3
21889,2017,3,8,19,19,30,-20.19693,-44.33038,0,3
21898,2017,3,8,19,19,36,-20.29757,-44.21237,0,3
21904,2017,3,8,19,19,47,-20.33071,-43.66267,0,-3
21905,2017,3,8,19,19,48,-20.30919,-43.87644,0,-3
21926,2017,3,8,19,20,22,-19.92862,-44.25418,0,3
21958,2017,3,8,19,20,50,-20.2858,-44.1725,0,3
21980,2017,3,8,19,21,13,-19.77381,-44.02851,0,3
21991,2017,3,8,19,21,20,-20.25337,-44.25206,0,-3
22049,2017,3,8,19,22,12,-20.22338,-44.1699,0,3
22080,2017,3,8,19,22,50,-19.81741,-44.43417,0,-3
22121,2017,3,8,19,23,32,-19.66338,-44.11473,0,-3
22122,2017,3,8,19,23,33,-19.68705,-44.08788,0,-3
22126,2017,3,8,19,23,35,-20.23903,-44.41386,0,3
22172,2017,3,8,19,24,21,-20.16038,-44.44952,0,3
22184,2017,3,8,19,24,28,-19.79283,-43.78576,0,-3
22207,2017,3,8,19,24,43,-19.78124,-44.27952,0,-3
22264,2017,3,8,19,25,34,-19.72911,-44.19495,0,3
22265,2017,3,8,19,25,35,-19.66844,-44.14885,0,3
22307,2017,3,8,19,26,10,-19.6778,-44.04017,0,3
22374,2017,3,8,19,27,15,-20.10961,-44.08567,0,-3
22392,2017,3,8,19,27,37,-19.77121,-44.31859,0,-3
22394,2017,3,8,19,27,40,-20.34678,-44.15962,0,3
22410,2017,3,8,19,27,47,-20.35376,-44.07109,0,-3
22431,2017,3,8,19,28,15,-20.29339,-44.38456,0,3
22512,2017,3,8,19,29,35,-19.68421,-44.14447,0,3
22546,2017,3,8,19,30,13,-20.22734,-44.33102,0,3
22564,2017,3,8,19,30,40,-19.64581,-44.17039,0,3
22573,2017,3,8,19,30,42,-19.7611,-44.27893,0,-3
22586,2017,3,8,19,30,57,-20.21113,-44.33162,0,3
22595,2017,3,8,19,30,6,-20.32579,-44.16669,0,-3
22601,2017,3,8,19,30,8,-20.36094,-44.35363,0,-3
22612,2017,3,8,19,31,20,-20.31795,-44.02574,0,3
22613,2017,3,8,19,31,20,-20.28377,-44.33672,0,3
22632,2017,3,8,19,31,38,-20.32786,-43.91031,0,-3
22637,2017,3,8,19,31,41,-19.99948,-44.23313,0,-3
22667,2017,3,8,19,31,4,-20.32257,-44.4114,0,-3
22675,2017,3,8,19,32,13,-20.34274,-44.0486,0,-3
22709,2017,3,8,19,32,39,-20.23304,-44.34676,0,3
22727,2017,3,8,19,32,55,-20.37707,-43.71039,0,-3
22736,2017,3,8,19,32,6,-20.30737,-44.08322,0,-3
22745,2017,3,8,19,33,24,-20.32938,-43.67894,0,-3
22843,2017,3,8,19,34,0,-20.38423,-43.86985,0,-3
22875,2017,3,8,19,35,42,-20.17939,-44.19263,0,3
22881,2017,3,8,19,35,45,-19.50818,-44.15529,0,3
22899,2017,3,8,19,35,59,-20.27632,-44.16151,0,-3
22923,2017,3,8,19,36,17,-20.35133,-44.09063,0,3
22973,2017,3,8,19,37,15,-20.32108,-44.30962,0,-3
23008,2017,3,8,19,37,56,-19.62914,-44.20223,0,-3
23009,2017,3,8,19,37,56,-19.62019,-43.98736,0,-3
23014,2017,3,8,19,38,11,-20.34362,-44.05561,0,-3
23017,2017,3,8,19,38,14,-20.28044,-44.25127,0,3
23029,2017,3,8,19,38,24,-20.18113,-44.17857,0,3
23034,2017,3,8,19,38,26,-20.31866,-44.19101,0,-3
23038,2017,3,8,19,38,27,-19.77983,-44.00032,0,3
23091,2017,3,8,19,39,31,-20.30329,-44.28088,0,-3
23092,2017,3,8,19,39,33,-19.63203,-43.97095,0,-3
23101,2017,3,8,19,39,41,-19.74087,-44.43444,0,3
23105,2017,3,8,19,39,43,-20.28167,-44.02631,0,3
23155,2017,3,8,19,40,38,-20.29719,-44.33768,0,-3
23156,2017,3,8,19,40,38,-20.28523,-44.08167,0,-3
23165,2017,3,8,19,40,49,-19.93396,-44.02386,0,-3
23169,2017,3,8,19,40,49,-19.94433,-44.26606,0,-3
23171,2017,3,8,19,40,53,-19.65814,-43.75565,0,3
23175,2017,3,8,19,40,57,-20.3754,-43.98637,0,-3
23178,2017,3,8,19,40,1,-20.34109,-43.89215,0,-3
23229,2017,3,8,19,41,7,-20.28415,-44.18668,0,-3
23234,2017,3,8,19,42,10,-20.28741,-44.24364,0,-3
23237,2017,3,8,19,42,11,-20.28657,-44.42718,0,-3
23294,2017,3,8,19,43,7,-20.34625,-44.19308,0,-3
23332,2017,3,8,19,44,0,-20.27079,-44.15372,0,-3
23333,2017,3,8,19,44,0,-20.26731,-44.35889,0,-3
23355,2017,3,8,19,45,40,-20.35627,-43.79476,0,-3
23371,2017,3,8,19,45,2,-20.31008,-44.17385,0,-3
23382,2017,3,8,19,46,24,-20.27808,-44.08229,0,-3
23387,2017,3,8,19,46,26,-20.26361,-44.29847,0,-3
23388,2017,3,8,19,46,26,-20.34065,-44.00085,0,-3
23417,2017,3,8,19,46,8,-20.28492,-44.24674,0,-3
23424,2017,3,8,19,47,23,-19.73141,-44.03547,0,-3
23437,2017,3,8,19,47,43,-20.28122,-44.11994,0,-3
23441,2017,3,8,19,47,44,-20.23429,-44.42128,0,-3
23446,2017,3,8,19,47,55,-19.74864,-43.72361,0,-3
23464,2017,3,8,19,48,26,-20.28571,-44.08716,0,-3
23523,2017,3,8,19,49,49,-20.03905,-44.2732,0,-3
23561,2017,3,8,19,50,23,-20.26662,-44.04158,0,-3
23608,2017,3,8,19,51,35,-20.12121,-44.21569,0,-3
23615,2017,3,8,19,51,48,-20.30605,-44.2194,0,-3
23678,2017,3,8,19,52,4,-20.25252,-44.39788,0,-3
23679,2017,3,8,19,52,4,-20.21383,-44.23864,0,-3
23721,2017,3,8,19,53,38,-20.18739,-44.2897,0,-3
23722,2017,3,8,19,53,38,-20.19666,-44.05091,0,-3
23768,2017,3,8,19,54,35,-20.15843,-44.15485,0,-3
23815,2017,3,8,19,55,44,-20.33291,-44.01846,0,-3
23816,2017,3,8,19,55,44,-20.30458,-43.80236,0,-3
23817,2017,3,8,19,55,44,-20.26746,-44.15916,0,3
23821,2017,3,8,19,55,47,-20.19365,-44.44326,0,-3
23823,2017,3,8,19,55,48,-20.24235,-44.30126,0,-3
23841,2017,3,8,19,55,8,-20.32839,-43.90422,0,-3
23869,2017,3,8,19,56,35,-20.16008,-44.33242,0,-3
23876,2017,3,8,19,56,38,-20.25689,-44.2121,0,-3
23929,2017,3,8,19,57,48,-20.28666,-44.06416,0,-3
23995,2017,3,8,19,59,34,-20.06541,-44.26501,0,-3
24025,2017,3,8,19,0,20,-20.37814,-44.59881,0,3
24064,2017,3,8,19,1,37,-19.71995,-43.97572,0,3
24067,2017,3,8,19,1,38,-19.99376,-44.17603,0,-3
24091,2017,3,8,19,2,23,-20.34283,-43.68325,0,-3
24105,2017,3,8,19,2,38,-20.19137,-44.27589,0,-3
24139,2017,3,8,19,3,34,-19.89058,-44.24121,0,-3
24172,2017,3,8,19,4,19,-20.12895,-44.2689,0,-3
24224,2017,3,8,19,5,34,-20.22645,-43.9808,0,-3
24236,2017,3,8,19,5,58,-19.86149,-43.9608,0,-3
24270,2017,3,8,19,7,15,-20.25576,-43.87988,0,-3
24282,2017,3,8,19,7,37,-20.08667,-44.09072,0,-3
24358,2017,3,8,19,9,34,-19.73632,-44.1924,0,-3
24364,2017,3,8,19,9,50,-20.24105,-44.22972,0,-3
24392,2017,3,8,20,10,48,-20.37245,-44.11948,0,-3
24421,2017,3,8,20,11,22,-20.28367,-44.15395,0,3
24434,2017,3,8,20,11,36,-20.32677,-44.09301,0,-3
24441,2017,3,8,20,11,43,-20.31601,-44.20074,0,-3
24531,2017,3,8,20,13,35,-19.97718,-44.03568,0,-3
24571,2017,3,8,20,14,35,-20.26887,-44.14098,0,3
24581,2017,3,8,20,14,47,-20.02905,-43.99194,0,3
24585,2017,3,8,20,14,52,-20.21671,-44.11707,0,-3
24599,2017,3,8,20,14,7,-20.32047,-44.15246,0,-3
24627,2017,3,8,20,15,35,-19.99233,-43.97487,0,-3
24680,2017,3,8,20,16,38,-20.24908,-44.26437,0,-3
24696,2017,3,8,20,16,52,-20.10124,-44.18829,0,-3
24731,2017,3,8,20,17,32,-20.1578,-44.13394,0,3
24734,2017,3,8,20,17,33,-20.11559,-43.96188,0,-3
24772,2017,3,8,20,18,10,-20.00147,-44.05268,0,-3
24776,2017,3,8,20,18,12,-20.24822,-43.97776,0,-3
24795,2017,3,8,20,18,38,-20.35458,-44.02619,0,3
24803,2017,3,8,20,18,44,-20.03461,-43.99643,0,-3
24813,2017,3,8,20,18,53,-20.0775,-43.88664,0,3
24838,2017,3,8,20,19,17,-20.01952,-43.87766,0,-3
24846,2017,3,8,20,19,37,-19.97728,-44.11422,0,-3
24855,2017,3,8,20,19,42,-20.06521,-44.10913,0,-3
24873,2017,3,8,20,19,56,-20.18379,-43.90573,0,3
24912,2017,3,8,20,20,31,-19.99382,-44.06757,0,-3
24913,2017,3,8,20,20,31,-20.0104,-44.1228,0,-3
24918,2017,3,8,20,20,37,-20.10467,-44.02103,0,3
24946,2017,3,8,20,21,14,-20.10499,-44.20153,0,-3
24970,2017,3,8,20,21,44,-20.13622,-44.13024,0,-3
24971,2017,3,8,20,21,44,-20.28686,-44.12206,0,-3
25012,2017,3,8,20,22,31,-20.0365,-43.86861,0,-3
25108,2017,3,8,20,24,54,-20.01686,-44.08202,0,-3
25129,2017,3,8,20,25,27,-20.01054,-44.0234,0,-3
25130,2017,3,8,20,25,28,-20.02395,-43.89651,0,-3
25132,2017,3,8,20,25,29,-20.02779,-43.88683,0,3
25143,2017,3,8,20,25,38,-20.02653,-43.89766,0,-3
25147,2017,3,8,20,25,41,-20.07366,-43.87083,0,3
25171,2017,3,8,20,26,12,-19.98755,-43.95893,0,3
25179,2017,3,8,20,26,27,-19.97335,-44.00156,0,-3
25183,2017,3,8,20,26,33,-20.08726,-44.17659,0,-3
25196,2017,3,8,20,26,46,-20.0598,-43.94489,0,3
25208,2017,3,8,20,26,55,-20.00314,-43.95332,0,-3
25220,2017,3,8,20,26,6,-20.07926,-44.19038,0,-3
25221,2017,3,8,20,26,6,-19.97839,-43.98837,0,-3
25232,2017,3,8,20,27,19,-20.02206,-44.10356,0,3
25255,2017,3,8,20,27,57,-20.14307,-43.86449,0,-3
25265,2017,3,8,20,27,7,-20.08999,-43.80675,0,-3
25274,2017,3,8,20,28,13,-20.18143,-44.0486,0,-3
25297,2017,3,8,20,28,43,-20.05863,-43.92755,0,3
25354,2017,3,8,20,29,42,-20.06851,-44.06964,0,3
25362,2017,3,8,20,29,55,-19.97416,-43.96091,0,-3
25370,2017,3,8,20,29,7,-20.06013,-44.11047,0,-3
25372,2017,3,8,20,29,9,-20.08075,-44.06879,0,-3
25373,2017,3,8,20,30,11,-20.09825,-44.01982,0,-3
25381,2017,3,8,20,30,29,-20.23625,-44.14987,0,3
25413,2017,3,8,20,30,6,-19.95335,-43.94956,0,3
25419,2017,3,8,20,31,18,-20.0947,-44.14382,0,-3
25420,2017,3,8,20,31,19,-20.09623,-44.10848,0,-3
25454,2017,3,8,20,31,1,-20.02489,-43.9462,0,3
25479,2017,3,8,20,32,37,-19.95122,-43.93157,0,-3
25480,2017,3,8,20,32,38,-19.95991,-43.90661,0,-3
25490,2017,3,8,20,32,56,-20.28666,-44.11436,0,-3
25511,2017,3,8,20,33,33,-19.55615,-43.69945,0,-3
25551,2017,3,8,20,34,53,-20.02196,-43.8451,0,3
25556,2017,3,8,20,34,2,-20.00732,-43.82235,0,-3
25577,2017,3,8,20,35,32,-20.00799,-44.02332,0,-3
25590,2017,3,8,20,35,8,-20.04039,-43.74077,0,-3
25608,2017,3,8,20,36,37,-19.9763,-44.22705,0,-3
25626,2017,3,8,20,36,5,-19.96539,-43.89211,0,-3
25633,2017,3,8,20,37,13,-19.96378,-43.86109,0,3
25664,2017,3,8,20,37,43,-20.04703,-43.88185,0,-3
25666,2017,3,8,20,37,44,-20.00066,-43.93081,0,3
25674,2017,3,8,20,37,52,-20.32458,-44.15491,0,3
25701,2017,3,8,20,38,33,-20.31449,-43.87458,0,3
25741,2017,3,8,20,39,28,-19.92509,-44.06192,0,-3
25782,2017,3,8,20,40,41,-20.02033,-43.83703,0,-3
25784,2017,3,8,20,40,42,-20.04449,-43.57004,0,-3
25794,2017,3,8,20,40,56,-19.97964,-44.00854,0,3
25800,2017,3,8,20,40,9,-20.08266,-43.91482,0,-3
25816,2017,3,8,20,41,28,-19.97206,-43.87715,0,-3
25825,2017,3,8,20,41,43,-19.99842,-43.95335,0,3
25842,2017,3,8,20,42,16,-20.00901,-43.77675,0,3
25848,2017,3,8,20,42,34,-20.00925,-43.80109,0,-3
25849,2017,3,8,20,42,35,-19.9819,-44.04084,0,3
25865,2017,3,8,20,42,57,-19.99406,-43.88131,0,-3
25885,2017,3,8,20,43,17,-19.94361,-43.86229,0,-3
25895,2017,3,8,20,43,37,-20.00608,-43.99318,0,-3
25925,2017,3,8,20,44,30,-19.92447,-43.84899,0,-3
25947,2017,3,8,20,44,3,-19.9579,-43.90138,0,3
25948,2017,3,8,20,44,4,-19.95712,-43.81462,0,-3
25950,2017,3,8,20,44,4,-20.29276,-43.92319,0,-3
25990,2017,3,8,20,45,3,-20.06247,-43.80147,0,-3
26016,2017,3,8,20,46,49,-20.0017,-43.75421,0,-3
26063,2017,3,8,20,47,2,-20.23477,-43.97625,0,-3
26089,2017,3,8,20,48,51,-19.88449,-43.93394,0,-3
26108,2017,3,8,20,49,22,-19.54656,-43.58041,0,-3
26109,2017,3,8,20,49,22,-19.97329,-43.83292,0,-3
26115,2017,3,8,20,49,35,-19.92051,-43.83583,0,3
26129,2017,3,8,20,49,50,-20.1969,-44.06256,0,-3
26233,2017,3,8,20,52,33,-20.35989,-44.03773,0,-3
26242,2017,3,8,20,52,54,-19.91282,-43.89851,0,-3
26259,2017,3,8,20,53,24,-20.0014,-43.83039,0,-3
26288,2017,3,8,20,53,6,-20.31947,-44.01954,0,-3
26290,2017,3,8,20,53,6,-20.35609,-44.01971,0,-3
26296,2017,3,8,20,54,24,-20.05147,-44.042,0,3
26299,2017,3,8,20,54,27,-19.95176,-43.80865,0,3
26318,2017,3,8,20,54,55,-19.91583,-43.88418,0,-3
26329,2017,3,8,20,55,21,-20.3119,-43.67712,0,3
26379,2017,3,8,20,56,31,-19.8483,-43.90331,0,-3
26414,2017,3,8,20,57,31,-20.26904,-43.90985,0,-3
26420,2017,3,8,20,57,40,-19.88979,-43.92299,0,-3
26428,2017,3,8,20,57,51,-19.89041,-43.89238,0,-3
26435,2017,3,8,20,57,59,-20.26844,-43.91218,0,-3
26491,2017,3,8,20,59,3,-19.9524,-43.72858,0,-3
26558,2017,3,8,20,1,48,-20.34978,-43.96902,0,-3
26565,2017,3,8,20,1,57,-20.37495,-44.05157,0,-3
26567,2017,3,8,20,1,7,-20.32663,-44.18503,0,-3
26587,2017,3,8,20,2,24,-20.29644,-44.22374,0,3
26596,2017,3,8,20,2,32,-20.3101,-44.07756,0,-3
26648,2017,3,8,20,3,55,-20.29819,-44.11267,0,3
26686,2017,3,8,20,4,51,-20.21008,-44.30413,0,-3
26718,2017,3,8,20,5,40,-20.27139,-44.20163,0,-3
26721,2017,3,8,20,5,41,-20.29025,-44.20023,0,-3
26740,2017,3,8,20,5,7,-20.35173,-44.04053,0,-3
26748,2017,3,8,20,6,16,-20.04303,-44.02769,0,-3
26792,2017,3,8,20,7,20,-20.31173,-43.81908,0,-3
26815,2017,3,8,20,7,50,-20.20132,-44.21721,0,-3
26859,2017,3,8,20,8,35,-19.81528,-44.21886,0,-3
26860,2017,3,8,20,8,37,-20.29333,-44.11359,0,-3
26888,2017,3,8,20,9,28,-20.03415,-44.0622,0,-3
26905,2017,3,8,20,9,40,-20.25942,-44.1749,0,-3
26920,2017,3,8,20,9,58,-20.3444,-44.03531,0,-3
26948,2017,3,8,21,10,40,-20.0041,-43.66621,0,-3
27032,2017,3,8,21,12,2,-19.95804,-43.80776,0,-3
27155,2017,3,8,21,16,10,-19.88839,-43.92348,0,-3
27156,2017,3,8,21,16,11,-19.86703,-43.93289,0,3
27161,2017,3,8,21,16,25,-19.87528,-43.76457,0,3
27365,2017,3,8,21,21,10,-20.36646,-43.89533,0,-3
27390,2017,3,8,21,21,53,-19.55485,-43.75011,0,-3
27406,2017,3,8,21,21,8,-19.58775,-43.58382,0,-3
27407,2017,3,8,21,21,9,-19.60519,-43.62981,0,-3
27410,2017,3,8,21,22,14,-20.09888,-43.62936,0,-3
27517,2017,3,8,21,25,22,-20.1749,-43.96836,0,-3
27619,2017,3,8,21,28,12,-19.52494,-43.72649,0,-3
27653,2017,3,8,21,29,20,-20.28096,-43.56661,0,3
27719,2017,3,8,21,30,42,-19.81596,-43.70882,0,-3
27720,2017,3,8,21,30,43,-20.34053,-43.72343,0,-3
27867,2017,3,8,21,34,18,-19.88203,-43.71687,0,-3
27967,2017,3,8,21,36,3,-19.66935,-43.71648,0,-3
28015,2017,3,8,21,37,7,-20.32886,-43.62132,0,-3
28017,2017,3,8,21,37,7,-20.35409,-43.57267,0,-3
28067,2017,3,8,21,38,7,-20.28383,-43.91749,0,3
28185,2017,3,8,21,41,9,-19.58679,-43.61056,0,-3
28303,2017,3,8,21,44,48,-19.70999,-43.68015,0,3
28411,2017,3,8,21,47,45,-19.59929,-43.60867,0,-3
28429,2017,3,8,21,48,14,-19.5546,-43.58409,0,3
28439,2017,3,8,21,48,19,-19.66675,-43.63933,0,-3
28468,2017,3,8,21,48,55,-19.65107,-43.63408,0,3
28571,2017,3,8,21,51,3,-19.49152,-43.56534,0,-3
28583,2017,3,8,21,52,31,-19.5135,-43.61109,0,3
28632,2017,3,8,21,53,58,-19.70305,-43.57196,0,-3
28654,2017,3,8,21,54,30,-19.58262,-43.65246,0,3
28692,2017,3,8,21,55,20,-19.75647,-43.57174,0,-3
28736,2017,3,8,21,56,37,-19.49472,-43.59494,0,3
28747,2017,3,8,21,56,52,-20.38147,-43.65765,0,-3
28748,2017,3,8,21,56,55,-19.60995,-43.58307,0,3
28780,2017,3,8,21,57,50,-19.56417,-43.57178,0,3
28811,2017,3,8,21,58,27,-19.69017,-43.60981,0,3
28862,2017,3,8,21,0,35,-19.89055,-43.74661,0,-3
28869,2017,3,8,21,0,54,-19.86686,-43.99018,0,-3
28875,2017,3,8,21,0,7,-20.19118,-44.03015,0,-3
28924,2017,3,8,21,2,47,-19.87867,-43.83957,0,-3
28941,2017,3,8,21,3,16,-20.27991,-43.58017,0,3
28953,2017,3,8,21,3,28,-19.95453,-43.69107,0,3
28958,2017,3,8,21,3,33,-19.90038,-43.94883,0,-3
28967,2017,3,8,21,3,52,-19.93624,-43.7698,0,3
28981,2017,3,8,21,4,19,-19.86989,-43.95077,0,3
28987,2017,3,8,21,4,27,-20.06866,-43.97141,0,-3
28989,2017,3,8,21,4,38,-19.87187,-43.88144,0,-3
28999,2017,3,8,21,4,55,-19.92927,-43.70693,0,3
29006,2017,3,8,21,4,5,-19.84927,-43.84361,0,-3
29016,2017,3,8,21,5,12,-20.3392,-43.90818,0,-3
29090,2017,3,8,21,7,17,-19.84561,-43.80433,0,-3
29125,2017,3,8,21,8,46,-19.96172,-43.65025,0,-3
29140,2017,3,8,21,8,5,-19.8662,-43.79508,0,-3
29159,2017,3,8,21,9,31,-19.91703,-43.70391,0,3
29229,2017,3,8,22,11,19,-19.71937,-43.59499,0,3
29238,2017,3,8,22,11,27,-19.68827,-43.61468,0,3
29286,2017,3,8,22,12,39,-19.79687,-43.57124,0,3
29325,2017,3,8,22,13,44,-19.73889,-43.59914,0,3
29371,2017,3,8,22,14,46,-19.73331,-43.60235,0,-3
29471,2017,3,8,22,17,21,-20.30694,-43.76812,0,-3
29646,2017,3,8,22,22,38,-19.66949,-43.60382,0,-3
29733,2017,3,8,22,25,18,-19.65171,-43.58038,0,-3
29737,2017,3,8,22,25,22,-20.16828,-43.63298,0,-3
29809,2017,3,8,22,27,15,-20.35648,-43.80766,0,-3
29812,2017,3,8,22,27,20,-19.77804,-43.57127,0,-3
30210,2017,3,8,22,51,43,-20.36257,-43.66949,0,-3
30211,2017,3,8,22,51,43,-20.33978,-43.74401,0,-3
30214,2017,3,8,22,51,0,-20.34766,-43.76711,0,-3
30219,2017,3,8,22,52,46,-20.31096,-43.71901,0,-3
30230,2017,3,8,22,53,39,-20.36007,-43.65028,0,-3
30259,2017,3,8,22,56,19,-20.29822,-43.70329,0,-3
30314,2017,3,8,22,0,37,-19.52425,-43.58038,0,3
30328,2017,3,8,22,0,51,-19.74385,-43.61256,0,3
30351,2017,3,8,22,1,31,-19.86194,-43.64492,0,3
30388,2017,3,8,22,2,45,-19.70513,-43.71362,0,3
30437,2017,3,8,22,3,1,-19.53663,-43.68466,0,3
30489,2017,3,8,22,5,26,-19.71359,-43.57449,0,-3
30491,2017,3,8,22,5,28,-20.36702,-43.8085,0,-3
30517,2017,3,8,22,5,7,-20.37004,-43.78785,0,3
30538,2017,3,8,22,6,31,-19.73925,-43.60712,0,-3
30566,2017,3,8,22,7,27,-19.6867,-43.58469,0,-3
30669,2017,3,8,22,9,55,-20.31923,-43.93509,0,3
30675,2017,3,8,23,10,30,-20.14547,-43.6113,0,3
30695,2017,3,8,23,15,50,-20.23794,-43.74949,0,3
30709,2017,3,8,23,17,40,-19.91215,-43.78298,0,3
30774,2017,3,8,23,28,47,-20.29445,-43.60851,0,-3
30887,2017,3,8,23,2,10,-20.1583,-43.5927,0,3
30926,2017,3,8,23,7,0,-20.33928,-43.6221,0,-3
30937,2017,3,8,23,9,53,-20.11376,-43.66119,0,-3
30962,2017,3,8,0,10,48,-19.89367,-43.6987,0,3
30982,2017,3,8,0,11,15,-19.90523,-43.87451,0,3
30986,2017,3,8,0,11,20,-20.08312,-43.69596,0,3
31030,2017,3,8,0,11,6,-19.9783,-43.66022,0,-3
31039,2017,3,8,0,12,14,-19.91936,-43.62631,0,-3
31109,2017,3,8,0,14,28,-20.16454,-43.57313,0,3
31177,2017,3,8,0,15,45,-19.95045,-43.59642,0,-3
31190,2017,3,8,0,15,2,-19.88523,-43.80364,0,-3
31196,2017,3,8,0,16,20,-19.90229,-43.67278,0,3
31211,2017,3,8,0,16,36,-19.85603,-43.57468,0,-3
31268,2017,3,8,0,17,41,-19.87845,-43.79662,0,3
31269,2017,3,8,0,17,44,-19.94384,-43.67742,0,3
31273,2017,3,8,0,17,47,-20.00005,-43.7471,0,3
31410,2017,3,8,0,20,51,-19.91898,-43.67521,0,3
31417,2017,3,8,0,20,3,-19.91083,-43.9356,0,3
31435,2017,3,8,0,21,47,-19.95097,-43.7862,0,3
31459,2017,3,8,0,22,24,-19.93885,-43.58598,0,3
31467,2017,3,8,0,22,31,-19.97957,-43.77358,0,-3
31505,2017,3,8,0,23,48,-19.75841,-43.80613,0,3
31529,2017,3,8,0,24,21,-19.85301,-43.96729,0,3
31533,2017,3,8,0,24,30,-19.80186,-43.6089,0,-3
31624,2017,3,8,0,26,57,-19.85444,-43.75486,0,3
31652,2017,3,8,0,27,47,-19.93945,-43.82876,0,3
31670,2017,3,8,0,28,16,-19.85296,-43.57395,0,-3
31711,2017,3,8,0,29,39,-19.79725,-43.63834,0,-3
31735,2017,3,8,0,30,59,-19.78255,-43.76017,0,3
31856,2017,3,8,0,36,31,-19.73742,-43.73839,0,3
31938,2017,3,8,0,41,59,-20.28562,-43.6837,0,-3
32041,2017,3,8,0,49,32,-19.73009,-43.76328,0,-3
32049,2017,3,8,0,49,2,-19.71315,-43.56059,0,-3
32050,2017,3,8,0,49,4,-19.72599,-43.62954,0,3
32052,2017,3,8,0,49,5,-19.8081,-43.64719,0,-3
32078,2017,3,8,0,52,36,-19.82882,-43.79894,0,-3
32107,2017,3,8,0,54,44,-19.78633,-43.58046,0,-3
32108,2017,3,8,0,54,44,-19.77207,-43.8702,0,-3
32137,2017,3,8,0,56,44,-20.12912,-43.85356,0,3
32225,2017,3,8,0,0,47,-19.88153,-44.06578,0,-3
32227,2017,3,8,0,0,47,-19.95472,-43.83809,0,-3
32341,2017,3,8,0,3,28,-19.93486,-43.60849,0,-3
32465,2017,3,8,0,6,32,-20.00339,-43.73235,0,3
32475,2017,3,8,0,6,44,-19.93157,-43.65376,0,3
32485,2017,3,8,0,6,0,-19.98843,-43.61178,0,-3
32500,2017,3,8,0,7,12,-20.15789,-43.59334,0,3
33280,2017,3,8,1,1,57,-19.80596,-43.62066,0,3
33359,2017,3,8,1,6,45,-20.09986,-43.74356,0,-3
33386,2017,3,8,1,7,52,-19.88488,-43.77673,0,-3
34137,2017,3,8,6,23,6,-19.71164,-44.60581,0,3
34191,2017,3,8,6,43,12,-19.67711,-44.55537,0,-3
253,2017,4,18,18,34,8,-20.23454,-44.33711,0,3
686,2017,4,18,19,4,31,-20.31782,-43.8604,0,3
10978,2017,11,27,17,13,27,-20.1642,-44.65067,0,-3
11362,2017,11,27,17,17,12,-20.22896,-44.641,0,-3
11519,2017,11,27,17,18,9,-20.15553,-44.52886,0,-3
12374,2017,11,27,17,28,24,-20.21,-44.52351,0,-3
12914,2017,11,27,17,32,35,-20.23071,-44.45687,0,-3
12943,2017,11,27,17,32,53,-20.16504,-44.47662,0,-3
14677,2017,11,27,17,46,5,-20.27003,-44.59873,0,-3
17311,2017,11,27,18,12,3,-20.19722,-44.05858,0,-3
17554,2017,11,27,18,16,17,-20.23006,-44.04126,0,-3
17840,2017,11,27,18,19,15,-20.17882,-44.09513,0,-3
17952,2017,11,27,18,20,39,-20.21949,-44.06472,0,-3
18574,2017,11,27,18,28,31,-20.20967,-44.02322,0,3
19263,2017,11,27,18,37,42,-20.32881,-44.00301,0,-3
19780,2017,11,27,18,44,32,-20.2834,-43.97441,0,-3
20537,2017,11,27,18,57,10,-20.29103,-43.98196,0,-3
20538,2017,11,27,18,57,10,-20.2931,-43.94547,0,-3
21496,2017,11,27,18,7,42,-20.21386,-43.98047,0,-3
31029,2017,11,27,22,57,42,-19.87777,-43.62676,0,3
31092,2017,11,27,22,3,43,-20.16351,-43.58989,0,-3
4791,2017,3,26,21,27,26,-20.2697,-44.02563,0,-3
4904,2017,3,26,21,31,17,-20.3525,-43.71749,0,-3
4905,2017,3,26,21,31,17,-20.32585,-43.99018,0,-3
4924,2017,3,26,21,31,5,-20.34,-43.99469,0,-3
4934,2017,3,26,21,32,13,-20.32898,-43.91998,0,-3
5010,2017,3,26,21,35,28,-20.28981,-43.98738,0,-3
5011,2017,3,26,21,35,29,-20.29212,-44.00227,0,-3
5020,2017,3,26,21,35,46,-20.32243,-43.69021,0,3
5041,2017,3,26,21,36,27,-20.35616,-43.91357,0,-3
5076,2017,3,26,21,37,53,-20.27817,-43.96833,0,-3
5099,2017,3,26,21,38,43,-20.35283,-43.66336,0,-3
5131,2017,3,26,21,39,51,-20.32321,-43.92196,0,3
5137,2017,3,26,21,39,0,-20.23731,-44.18776,0,3
5145,2017,3,26,21,40,24,-20.24918,-43.93763,0,3
5156,2017,3,26,21,40,6,-20.29977,-43.96577,0,-3
5158,2017,3,26,21,41,10,-20.27517,-43.9749,0,3
5182,2017,3,26,21,41,0,-20.35667,-43.93251,0,-3
5257,2017,3,26,21,44,55,-20.28979,-43.92853,0,3
5324,2017,3,26,21,48,16,-20.36451,-43.93511,0,-3
5394,2017,3,26,21,51,11,-20.30606,-43.8548,0,3
5406,2017,3,26,21,51,36,-20.29904,-43.86781,0,3
5451,2017,3,26,21,52,8,-20.23486,-43.9307,0,3
